emp_no,birth_date,first_name,last_name,dept_no,to_date
11894,1954-12-23,Mitchel,Validov,d005,9999-01-01
11896,1953-06-14,Shaunak,Benzmuller,d004,9999-01-01
11897,1952-11-23,Cordelia,Setlzner,d007,9999-01-01
11906,1955-04-26,Hideo,Boguraev,d005,9999-01-01
11911,1952-07-08,Ashish,Mondadori,d005,9999-01-01
11915,1954-08-16,Miomir,Mawatari,d004,9999-01-01
11917,1955-03-26,Jiakeng,VanScheik,d004,9999-01-01
11926,1955-04-06,Leni,Felcyn,d004,9999-01-01
11931,1952-10-30,Gunilla,Chiodo,d008,9999-01-01
11933,1953-08-15,Basil,Erman,d005,9999-01-01
11938,1954-01-14,Aruna,Verspoor,d004,9999-01-01
11940,1954-06-24,Ult,Anido,d005,9999-01-01
11944,1952-05-15,Along,Aumann,d006,9999-01-01
11945,1952-02-17,Limsoon,Marakhovsky,d003,9999-01-01
11948,1952-02-21,Yahiko,Nergos,d009,9999-01-01
11949,1953-01-27,Martijn,Harbusch,d004,9999-01-01
11951,1955-05-08,Bernt,Haumacher,d005,9999-01-01
11965,1954-12-03,Arup,Morrey,d004,9999-01-01
11972,1954-10-01,Sibyl,Beausoleil,d001,9999-01-01
11980,1955-07-03,Yechezkel,Pews,d007,9999-01-01
11983,1953-01-04,Jaana,Hedayat,d005,9999-01-01
11989,1953-10-29,Erzsebet,Peltason,d004,9999-01-01
11993,1955-10-29,Marit,Dalphin,d003,9999-01-01
11994,1953-02-11,Sigeru,Fiebach,d001,9999-01-01
12007,1952-06-18,Marko,Dehkordi,d005,9999-01-01
12011,1953-12-16,Zhilian,Coorg,d007,9999-01-01
12015,1954-08-26,Kensei,Guenter,d008,9999-01-01
12021,1955-03-11,Chikara,Rahimi,d004,9999-01-01
12023,1954-07-05,Chuanyi,Eppinger,d006,9999-01-01
12024,1952-11-09,Mayumi,Lanzelotte,d003,9999-01-01
12028,1952-11-21,Ingemar,Walstra,d005,9999-01-01
12030,1953-06-02,Shuky,Cromarty,d003,9999-01-01
12034,1954-04-15,Aemilian,Piazza,d007,9999-01-01
12036,1953-03-02,Mads,Ratzlaff,d007,9999-01-01
12037,1954-01-11,Arunas,Katzenelson,d009,9999-01-01
12040,1955-03-24,Bluma,Kermarrec,d001,9999-01-01
12043,1952-12-11,Masaki,Lubachevsky,d008,9999-01-01
12044,1955-08-16,Rance,Hemaspaandra,d004,9999-01-01
12047,1954-01-16,Jordanka,Ligten,d006,9999-01-01
12050,1953-06-08,Yuchang,Tchuente,d004,9999-01-01
12053,1955-06-20,Yechezkel,Pelc,d004,9999-01-01
12054,1954-04-08,Odysseas,Braccini,d007,9999-01-01
12060,1955-03-25,Toshimi,Antonakopoulos,d006,9999-01-01
12062,1954-01-20,Margareta,Worfolk,d003,9999-01-01
12063,1955-07-06,Lein,Bale,d004,9999-01-01
12069,1953-12-27,Ayonca,Burnard,d005,9999-01-01
12070,1955-07-23,Ger,Shokrollahi,d005,9999-01-01
12076,1955-03-16,Karlis,Siprelle,d007,9999-01-01
12080,1953-10-16,Panayotis,Feinberg,d007,9999-01-01
12082,1953-09-20,Xinan,Yamaashi,d007,9999-01-01
12089,1954-06-21,Bilhanan,Socorro,d003,9999-01-01
12090,1955-03-27,Shigenori,Angelopoulos,d004,9999-01-01
12091,1955-02-19,Lansing,Cunliffe,d006,9999-01-01
12092,1955-07-20,Kauko,Unno,d008,9999-01-01
12093,1952-07-02,Evgueni,Oxenboll,d005,9999-01-01
12094,1955-05-02,Weiru,Pearson,d009,9999-01-01
12099,1953-01-12,Nobuyoshi,Kuzuoka,d007,9999-01-01
12102,1952-10-14,Aron,Erde,d007,9999-01-01
12112,1953-07-01,Satyanarayana,Avouris,d002,9999-01-01
12114,1954-11-05,Shiv,Rubsam,d008,9999-01-01
12122,1954-06-27,Satoru,Krone,d004,9999-01-01
12123,1954-07-08,Xiahua,Syrzycki,d008,9999-01-01
12125,1953-04-16,Shounak,Erman,d004,9999-01-01
12138,1953-09-02,Takahito,Brender,d004,9999-01-01
12140,1952-07-30,Xudong,Paciorek,d003,9999-01-01
12149,1954-10-25,Suebskul,Grandbois,d007,9999-01-01
12159,1955-08-15,Shem,Perly,d005,9999-01-01
12160,1954-12-11,Aamer,Garrabrants,d007,9999-01-01
12164,1954-01-04,Muneo,Chachaty,d005,9999-01-01
12165,1952-11-19,Xiaobin,Maquelin,d005,9999-01-01
12168,1954-07-10,Arnd,Salverda,d009,9999-01-01
12172,1954-04-04,Jianhua,Llado,d003,9999-01-01
12174,1955-02-01,Slavian,Plavsic,d005,9999-01-01
12183,1954-06-29,Harngdar,Iisaku,d006,9999-01-01
12186,1952-12-06,Guther,Nooteboom,d009,9999-01-01
12190,1952-12-19,Abdulah,Engberts,d005,9999-01-01
12191,1953-12-02,Rosella,Bazzichi,d004,9999-01-01
12192,1954-11-06,Feiyu,Klyachko,d006,9999-01-01
12205,1955-08-24,Sushant,Rossi,d005,9999-01-01
12206,1954-11-21,Barton,Janetzko,d005,9999-01-01
12210,1954-01-12,Vugranam,Ashish,d008,9999-01-01
12213,1952-09-26,Kwangho,Brizzi,d007,9999-01-01
12216,1954-12-27,Aloke,Mansanne,d006,9999-01-01
12218,1954-08-01,Yaghout,Strooper,d006,9999-01-01
12219,1952-07-13,Junsik,Gadepally,d008,9999-01-01
12221,1955-07-14,Vincent,Melter,d005,9999-01-01
12222,1953-03-04,Abdelwaheb,Holburn,d002,9999-01-01
12223,1954-07-27,Niteen,Koyama,d004,9999-01-01
12230,1952-02-08,Yuriy,Bellone,d005,9999-01-01
12231,1954-08-27,Nishit,Bharadwaj,d004,9999-01-01
12235,1954-06-05,Honesty,Haumacher,d007,9999-01-01
12242,1954-04-08,Satoru,Wolniewicz,d005,9999-01-01
12247,1952-03-26,Subbu,Penttonen,d005,9999-01-01
12249,1952-09-20,Eldridge,Sadowski,d005,9999-01-01
12250,1954-10-02,Kerhong,Aloia,d005,9999-01-01
12256,1955-02-15,Guadalupe,Reghbati,d003,9999-01-01
12258,1955-01-06,Kankanahalli,Eiter,d005,9999-01-01
12264,1953-12-30,Mart,Pagter,d005,9999-01-01
12269,1952-06-22,Mohammed,Whitcomb,d006,9999-01-01
12270,1953-08-10,Shakhar,Kornyak,d008,9999-01-01
12272,1955-10-16,Behnaam,Grandbois,d003,9999-01-01
12273,1953-11-22,Jaideep,Uehara,d007,9999-01-01
12281,1953-08-13,Hisao,Langford,d005,9999-01-01
12282,1952-02-02,Tadahiro,Delgrange,d005,9999-01-01
12291,1953-12-28,Masamitsu,Koyama,d007,9999-01-01
12298,1954-03-03,Tetsurou,Rodham,d008,9999-01-01
12308,1952-02-17,Mototsugu,Cronau,d003,9999-01-01
12311,1955-02-11,Susanne,Lubachevsky,d005,9999-01-01
12316,1953-12-30,Hyuncheol,Duclos,d004,9999-01-01
12317,1952-05-23,Weiyi,Crabtree,d004,9999-01-01
12327,1952-05-21,DAIDA,Bruckman,d005,9999-01-01
12328,1952-05-29,Atilio,Prampolini,d003,9999-01-01
12338,1952-09-23,Kagan,Besselaar,d002,9999-01-01
12339,1954-08-14,Pranay,Czaja,d008,9999-01-01
12341,1955-02-13,Rasiah,Luga,d005,9999-01-01
12343,1952-10-18,Sorina,Slaats,d004,9999-01-01
12355,1953-09-12,Vidar,Hutton,d004,9999-01-01
12364,1954-07-01,Neelam,Cummings,d004,9999-01-01
12365,1954-01-21,Kamakshi,Bisiani,d004,9999-01-01
12368,1955-10-07,Gor,Dechter,d001,9999-01-01
12373,1953-04-26,Mooi,Driscoll,d007,9999-01-01
12379,1955-04-04,Kazuhisa,Serna,d005,9999-01-01
12381,1953-04-13,Amalendu,Klerer,d008,9999-01-01
12388,1954-12-14,Arumugam,Hebert,d004,9999-01-01
12394,1952-02-09,Stevo,Reeken,d006,9999-01-01
12395,1955-01-08,Sanjit,Felder,d002,9999-01-01
12399,1955-11-15,Mihalis,Luga,d007,9999-01-01
12411,1952-05-31,Shao,Ibel,d007,9999-01-01
12413,1955-06-17,Hugh,Gadepally,d004,9999-01-01
12417,1955-11-18,Dannz,Spelt,d004,9999-01-01
12421,1955-03-15,Toshimi,Gulik,d005,9999-01-01
12422,1954-12-04,Berhard,Demos,d003,9999-01-01
12426,1952-04-29,Shahaf,Valtorta,d006,9999-01-01
12427,1955-09-15,Zissis,Daescu,d008,9999-01-01
12434,1953-09-23,Xumin,Bernardinello,d004,9999-01-01
12438,1953-11-24,Yongmao,Mondadori,d009,9999-01-01
12450,1952-02-10,Sanjeeva,Perng,d005,9999-01-01
12452,1953-10-04,Hiroyasu,Francisci,d004,9999-01-01
12454,1954-08-21,Kerryn,Farris,d007,9999-01-01
12464,1955-09-08,Shai,Milicic,d007,9999-01-01
12466,1953-07-30,Cullen,Nations,d002,9999-01-01
12468,1952-05-05,Ioana,Baezner,d003,9999-01-01
12475,1953-03-30,Filipe,Roison,d005,9999-01-01
12480,1953-02-19,Tetsushi,Schade,d002,9999-01-01
12487,1954-04-24,Mona,Reghbati,d002,9999-01-01
12488,1954-11-09,Etsuo,Gerteisen,d005,9999-01-01
12489,1955-01-23,Arnould,Munck,d005,9999-01-01
12490,1955-08-08,Jackson,Muchinsky,d005,9999-01-01
12492,1953-07-13,Kristinn,Hammerschmidt,d004,9999-01-01
12497,1953-08-26,Stein,Penz,d007,9999-01-01
12499,1955-09-22,Izaskun,Lamba,d007,9999-01-01
12501,1954-11-22,Morrie,Matheson,d002,9999-01-01
12502,1952-07-22,Danil,VanScheik,d004,9999-01-01
12504,1953-01-04,Adly,Rosaz,d004,9999-01-01
12506,1955-07-13,Gay,Rodite,d004,9999-01-01
12509,1954-05-20,Rutger,Krzyzanowski,d009,9999-01-01
12514,1952-11-14,Tomofumi,Melter,d005,9999-01-01
12515,1952-05-22,Pranav,Wilharm,d004,9999-01-01
12520,1954-01-21,Goetz,Basart,d004,9999-01-01
12522,1954-03-06,Trygve,Zhang,d004,9999-01-01
12523,1954-09-26,Tonia,Casley,d007,9999-01-01
12524,1954-02-08,Tetsushi,Demeyer,d005,9999-01-01
12528,1952-11-20,Conor,Cincotta,d009,9999-01-01
12534,1953-01-31,Yongmao,Gerlach,d004,9999-01-01
12537,1955-11-23,Avishai,Gonthier,d001,9999-01-01
12540,1953-11-03,Poornachandra,Bresenham,d003,9999-01-01
12541,1952-04-22,Shih,Nanard,d007,9999-01-01
12542,1954-07-26,Kazuhide,Bouloucos,d003,9999-01-01
12551,1954-03-15,Jeane,Tzvieli,d004,9999-01-01
12553,1954-05-08,Aral,Vesna,d003,9999-01-01
12555,1953-06-24,Spyrose,DuCasse,d005,9999-01-01
12557,1954-01-01,Stafford,Kopetz,d004,9999-01-01
12558,1955-02-09,Danco,Niizuma,d006,9999-01-01
12563,1953-07-03,Honesty,Ducloy,d005,9999-01-01
12564,1955-10-03,Remco,Nitsche,d002,9999-01-01
12571,1952-04-16,Abdelaziz,Candan,d004,9999-01-01
12574,1954-09-02,Mong,Gelosh,d005,9999-01-01
12586,1952-11-02,Oguz,Tasistro,d006,9999-01-01
12588,1954-12-29,Yagil,Kenevan,d005,9999-01-01
12589,1952-11-23,Anoosh,Chleq,d005,9999-01-01
12590,1953-02-04,Gita,Rosenbaum,d007,9999-01-01
12596,1955-10-10,Breannda,Roisin,d003,9999-01-01
12597,1952-09-07,Kazuhito,Petereit,d009,9999-01-01
12601,1955-08-16,Ghassan,Simkin,d005,9999-01-01
12603,1953-11-23,Utpal,Roison,d003,9999-01-01
12608,1955-10-27,Nectarios,Mondadori,d003,9999-01-01
12612,1954-01-09,Chandrasekaran,Thimonier,d007,9999-01-01
12617,1953-05-07,Shawna,Rusterholz,d007,9999-01-01
12623,1953-01-02,Raimond,Scharstein,d001,9999-01-01
12626,1954-07-16,Gill,Comyn,d004,9999-01-01
12630,1954-04-23,Sreekrishna,Falco,d009,9999-01-01
12635,1952-11-09,Xinyu,Restivo,d009,9999-01-01
12636,1955-11-21,Yuuichi,Debuse,d009,9999-01-01
12638,1954-11-09,Yuqun,Seiwald,d005,9999-01-01
12639,1952-10-13,Zeljko,Schapire,d004,9999-01-01
12642,1955-09-27,Suebskul,Gips,d001,9999-01-01
12644,1952-06-09,Bernt,Jayawardene,d004,9999-01-01
12645,1955-04-01,Kyoichi,Decaestecker,d007,9999-01-01
12651,1952-07-24,Pragnesh,Bael,d007,9999-01-01
12656,1955-08-12,Seshu,Morton,d009,9999-01-01
12662,1952-08-02,Leucio,Alvarado,d005,9999-01-01
12663,1954-10-31,Nobuyoshi,Stellhorn,d005,9999-01-01
12664,1952-05-01,Zhonghua,Parveen,d009,9999-01-01
12666,1955-03-14,Stamatina,Prenel,d004,9999-01-01
12670,1952-06-10,Seongbae,Alameldin,d004,9999-01-01
12672,1953-04-26,Mayumi,Varman,d006,9999-01-01
12680,1954-09-15,Bader,Staudhammer,d001,9999-01-01
12687,1954-12-06,Weicheng,Badache,d007,9999-01-01
12689,1953-01-19,Luerbio,Boudaillier,d005,9999-01-01
12691,1952-10-17,Oddvar,Gils,d004,9999-01-01
12697,1955-06-25,Uri,Brizzi,d003,9999-01-01
12707,1953-07-22,Gregory,Zastre,d007,9999-01-01
12709,1955-08-09,Ronghao,Botman,d005,9999-01-01
12715,1955-12-31,Honglan,Showalter,d002,9999-01-01
12717,1953-04-17,Tzu,Jiafu,d008,9999-01-01
12722,1955-09-23,Elliott,Cheshire,d002,9999-01-01
12725,1953-07-28,Inderjeet,Flexer,d003,9999-01-01
12726,1954-03-27,Fumitake,Panwar,d005,9999-01-01
12729,1954-05-18,Nahla,Rahier,d009,9999-01-01
12731,1953-05-09,Yongmao,Waymire,d003,9999-01-01
12732,1952-09-27,Mara,Takanami,d007,9999-01-01
12734,1952-03-05,Gil,Frijda,d005,9999-01-01
12746,1953-10-11,Heekeun,Lunn,d004,9999-01-01
12747,1955-10-23,Salvador,Atrawala,d004,9999-01-01
12748,1953-12-23,Berry,Kakkar,d006,9999-01-01
12753,1952-12-22,Kazuhito,Syrotiuk,d004,9999-01-01
12754,1955-06-11,Ronnie,Tetzlaff,d006,9999-01-01
12755,1955-02-20,Rildo,Rodite,d003,9999-01-01
12761,1953-11-05,Hitofumi,Schaad,d007,9999-01-01
12769,1955-05-11,Abdelwaheb,Gluchowski,d004,9999-01-01
12770,1955-01-17,Maik,Benzaken,d007,9999-01-01
12773,1952-06-26,Jenwei,Lovengreen,d005,9999-01-01
12774,1952-12-30,Moon,Asrin,d005,9999-01-01
12777,1954-11-01,Sreenivas,Cichocki,d007,9999-01-01
12785,1954-10-20,Bouchung,Armand,d009,9999-01-01
12786,1953-01-28,Weiyi,Schusler,d004,9999-01-01
12789,1955-03-20,Sanjai,Felcyn,d005,9999-01-01
12790,1953-02-05,Gunilla,Perl,d007,9999-01-01
12795,1952-05-06,Masoud,Fordan,d002,9999-01-01
12796,1954-05-02,Saniya,Stanfel,d004,9999-01-01
12798,1952-05-18,Lillian,Beeson,d007,9999-01-01
12799,1954-11-21,Tiina,Businaro,d003,9999-01-01
12803,1952-05-12,Gad,Boissier,d001,9999-01-01
12807,1955-10-05,Gretta,Babb,d006,9999-01-01
12810,1955-06-15,Kristof,Staelin,d005,9999-01-01
12815,1955-03-25,Sushant,Junot,d008,9999-01-01
12819,1953-07-30,Mountaz,Gubsky,d004,9999-01-01
12821,1952-06-01,Arco,Gihr,d008,9999-01-01
12828,1954-01-30,Oksana,Camurati,d002,9999-01-01
12829,1955-08-25,Harngdar,Harbusch,d009,9999-01-01
12840,1952-12-20,Zhensheng,Ferretti,d005,9999-01-01
12843,1955-12-17,Yinlin,Heijenga,d005,9999-01-01
12848,1953-01-17,Kazuhide,Smeets,d005,9999-01-01
12851,1953-08-08,Kwangyoen,Ramsay,d002,9999-01-01
12855,1953-10-24,Mabhin,Murrill,d003,9999-01-01
12857,1952-06-02,Alagu,Gils,d005,9999-01-01
12863,1954-08-02,Leif,Matheson,d004,9999-01-01
12865,1952-04-03,Katsuyuki,Rothe,d008,9999-01-01
12868,1952-08-28,Berthier,Nanard,d006,9999-01-01
12869,1952-05-11,Jacopo,Swiler,d008,9999-01-01
12872,1953-02-18,Marl,Schmittgen,d007,9999-01-01
12879,1955-09-07,Baruch,Eugenio,d005,9999-01-01
12881,1953-08-21,Huai,Yurek,d007,9999-01-01
12885,1952-12-25,Anwar,Collavizza,d008,9999-01-01
12887,1953-01-04,Hilari,DuBourdieux,d005,9999-01-01
12889,1952-05-02,Mayumi,Mukaidono,d005,9999-01-01
12890,1955-10-05,Neven,Casley,d007,9999-01-01
12893,1954-10-09,Licheng,Crouzet,d007,9999-01-01
12895,1952-04-28,Roddy,Serot,d004,9999-01-01
12899,1954-07-13,Chinho,Sethi,d003,9999-01-01
12905,1955-01-24,Munehiro,Gecsei,d005,9999-01-01
12910,1955-01-27,Uno,Casley,d009,9999-01-01
12915,1955-08-17,Arco,Ligten,d007,9999-01-01
12923,1953-09-05,Chaosheng,Journel,d005,9999-01-01
12926,1952-04-24,Heekeun,Luby,d008,9999-01-01
12934,1953-06-21,Adil,Solares,d005,9999-01-01
12936,1955-11-13,Reinhold,Farrow,d005,9999-01-01
12940,1953-10-25,Odinaldo,Farrar,d005,9999-01-01
12941,1954-07-29,Tommaso,Perelgut,d005,9999-01-01
12944,1955-07-07,Alselm,Benzmuller,d009,9999-01-01
12949,1955-02-24,Geoff,Asrin,d005,9999-01-01
12960,1955-07-20,Tayeb,Navazio,d008,9999-01-01
12962,1952-10-26,Paraskevi,Beerel,d007,9999-01-01
12969,1955-03-27,Mohan,Angot,d007,9999-01-01
12977,1954-11-29,Byong,Markovitch,d005,9999-01-01
12982,1952-12-08,Sachem,Aamodt,d005,9999-01-01
12983,1954-04-07,Elliott,Hambrick,d002,9999-01-01
12986,1952-03-08,Khun,Hennebert,d004,9999-01-01
12987,1953-10-08,Youngkon,Kading,d004,9999-01-01
13000,1955-01-31,Adhemar,Chiodo,d005,9999-01-01
13002,1954-12-08,Henk,Muhlberg,d005,9999-01-01
13004,1952-12-13,Fan,Beznosov,d004,9999-01-01
13008,1955-12-23,Jayesh,Zaumen,d006,9999-01-01
13011,1955-02-25,Aamer,Glowinski,d005,9999-01-01
13013,1952-10-17,Heekeun,Baak,d004,9999-01-01
13027,1955-03-13,Paraskevi,Kohling,d004,9999-01-01
13030,1955-02-12,Yahiko,Kroll,d001,9999-01-01
13034,1955-02-21,Arunas,Rosen,d009,9999-01-01
13046,1953-03-09,Vivian,Stafford,d002,9999-01-01
13047,1953-04-24,Atilio,Chelton,d005,9999-01-01
13048,1952-07-17,Kerhong,Massonet,d005,9999-01-01
13052,1952-09-26,Aleksandar,Schlenzig,d005,9999-01-01
13054,1952-03-24,Samphel,Masamoto,d004,9999-01-01
13065,1955-07-27,Zine,Schiper,d007,9999-01-01
13067,1955-08-01,Wayne,Kornyak,d005,9999-01-01
13075,1955-05-24,Rosella,Morrin,d001,9999-01-01
13076,1954-03-09,Deniz,Skafidas,d005,9999-01-01
13084,1953-01-05,Domenico,Pagter,d002,9999-01-01
13086,1953-06-10,Dzung,Domenig,d003,9999-01-01
13093,1953-08-12,Sajjan,Unno,d007,9999-01-01
13096,1953-01-03,Ibibia,Armand,d006,9999-01-01
13103,1952-05-09,Srinidhi,Ellozy,d005,9999-01-01
13108,1955-10-16,Rance,Matteis,d001,9999-01-01
13110,1953-09-29,Maria,Kamble,d005,9999-01-01
13124,1955-11-06,Quingbo,Garnick,d007,9999-01-01
13126,1953-05-03,Parviz,Hennebert,d004,9999-01-01
13133,1955-06-21,Guther,Senzako,d009,9999-01-01
13134,1955-06-25,Lorien,Chepyzhov,d004,9999-01-01
13140,1955-07-03,Shuji,Vidal,d008,9999-01-01
13143,1953-10-06,Qingxiang,Ventosa,d004,9999-01-01
13144,1952-07-11,Persi,Nollmann,d002,9999-01-01
13146,1953-11-01,Haldon,Erie,d007,9999-01-01
13147,1955-12-28,Shichao,Ginesta,d007,9999-01-01
13150,1953-06-28,Mahmut,Stavenow,d006,9999-01-01
13156,1952-04-19,Akeel,Millington,d005,9999-01-01
13159,1954-09-22,Jingling,Ranst,d002,9999-01-01
13161,1955-05-04,Manu,Picci,d005,9999-01-01
13165,1954-09-09,Lucian,Benner,d006,9999-01-01
13168,1954-06-10,Munir,Stentiford,d004,9999-01-01
13170,1955-10-25,Cheong,Bernardeschi,d003,9999-01-01
13171,1954-12-29,Anoosh,Birnbaum,d006,9999-01-01
13173,1953-04-20,Arve,Horswill,d007,9999-01-01
13175,1955-10-23,Yucai,Swick,d004,9999-01-01
13179,1955-09-09,Moty,Janocha,d007,9999-01-01
13182,1954-02-25,Kokou,Rodite,d004,9999-01-01
13186,1955-06-19,Kyoichi,Barbanera,d007,9999-01-01
13189,1955-11-29,Yuuichi,Bazzichi,d008,9999-01-01
13192,1953-01-28,Rosita,Flowers,d004,9999-01-01
13200,1952-05-24,Weidon,Pauthner,d004,9999-01-01
13202,1953-05-10,Aram,Scharstein,d008,9999-01-01
13203,1953-09-08,Phule,Emmart,d009,9999-01-01
13204,1954-07-25,Mircea,Pellegrinelli,d004,9999-01-01
13206,1954-04-07,Tetsurou,Rullman,d002,9999-01-01
13210,1953-06-19,Jianhua,Klassen,d001,9999-01-01
13213,1954-12-29,Hein,Billawala,d007,9999-01-01
13216,1952-10-16,Stabislas,Weedman,d009,9999-01-01
13227,1952-07-15,Goncalo,Pell,d007,9999-01-01
13232,1955-01-29,Mitchel,Fujisaki,d005,9999-01-01
13233,1954-08-11,Alselm,Chvatal,d005,9999-01-01
13235,1955-03-09,Taizo,Remmers,d009,9999-01-01
13238,1953-02-23,Ebru,Foote,d007,9999-01-01
13240,1955-02-14,King,Pileggi,d005,9999-01-01
13246,1952-06-09,Adil,Siepmann,d007,9999-01-01
13250,1954-02-20,Zeydy,Schusler,d004,9999-01-01
13252,1955-04-11,Morris,Kavvadias,d008,9999-01-01
13260,1954-08-02,JoAnna,McDermid,d005,9999-01-01
13263,1955-03-18,Subhash,Zockler,d003,9999-01-01
13272,1953-10-11,Arun,Jiang,d009,9999-01-01
13276,1955-05-07,Yechiam,Seuren,d002,9999-01-01
13282,1954-06-12,Cordelia,Macedo,d002,9999-01-01
13288,1952-08-24,Muneo,Broomell,d003,9999-01-01
13290,1955-06-01,Stamatina,Karner,d003,9999-01-01
13291,1952-04-29,Georg,Stamatiou,d005,9999-01-01
13294,1954-12-29,Haldun,Stroustrup,d009,9999-01-01
13302,1954-06-21,Mack,Alencar,d005,9999-01-01
13303,1952-06-20,Koldo,Rissanen,d007,9999-01-01
13309,1954-11-13,Toshimori,Lipner,d004,9999-01-01
13312,1953-11-11,Filipp,Schurmann,d008,9999-01-01
13315,1955-09-08,Sakthirel,Stroustrup,d005,9999-01-01
13320,1954-08-04,Gino,Bahr,d005,9999-01-01
13332,1954-12-02,Nidapan,Pearson,d004,9999-01-01
13333,1953-07-17,Yoshinari,Hennebert,d004,9999-01-01
13341,1953-06-02,Bodh,Doering,d001,9999-01-01
13342,1955-04-03,Georgy,Doering,d005,9999-01-01
13343,1952-04-06,Heon,Usery,d002,9999-01-01
13346,1954-07-16,Francoise,Zastre,d005,9999-01-01
13347,1953-03-01,Lein,Sifakis,d005,9999-01-01
13349,1954-01-21,Zeydy,Danner,d007,9999-01-01
13357,1953-08-19,Mabry,Llado,d004,9999-01-01
13361,1955-10-01,Wilmer,Baek,d003,9999-01-01
13368,1953-12-29,Kiyokazu,Klassen,d003,9999-01-01
13371,1954-01-23,Nakhoon,Riexinger,d004,9999-01-01
13373,1954-09-08,Juichirou,Naumovich,d003,9999-01-01
13374,1954-05-16,Atreye,Kalefeld,d005,9999-01-01
13378,1952-09-18,Rafols,Zhiwei,d005,9999-01-01
13379,1953-08-26,Kinh,Engelmann,d009,9999-01-01
13385,1954-11-15,Claudi,Buchter,d003,9999-01-01
13386,1952-04-27,Khosrow,Sgarro,d005,9999-01-01
13388,1954-03-19,Shuji,Cesareni,d004,9999-01-01
13389,1954-04-26,Divine,Cmelik,d008,9999-01-01
13390,1954-06-18,Nathan,Hutton,d004,9999-01-01
13392,1953-04-05,Fumitake,Beidas,d007,9999-01-01
13394,1953-12-17,Anneke,Lorys,d001,9999-01-01
13396,1952-05-19,Chuanyi,Aumann,d009,9999-01-01
13402,1955-05-15,Augustine,Dulli,d008,9999-01-01
13405,1954-01-19,Randy,Baba,d007,9999-01-01
13407,1954-01-09,Gio,Chenoweth,d004,9999-01-01
13408,1954-12-27,Sreekrishna,Lagarias,d004,9999-01-01
13412,1952-03-13,Ranga,Erdmenger,d001,9999-01-01
13415,1955-06-23,Nathalie,Speer,d006,9999-01-01
13416,1955-12-15,Fox,Billawala,d004,9999-01-01
13417,1953-05-20,Dipayan,Condotta,d007,9999-01-01
13422,1952-08-20,Vishwani,Gerlach,d006,9999-01-01
13427,1955-03-13,Sreekrishna,Narwekar,d007,9999-01-01
13439,1954-05-14,Domenick,Ullian,d004,9999-01-01
13442,1953-03-14,Giordano,Miake,d003,9999-01-01
13443,1954-07-22,Mayuko,Puppo,d006,9999-01-01
13445,1954-12-22,Renee,Dehkordi,d004,9999-01-01
13451,1952-03-21,Gretta,Weiland,d003,9999-01-01
13453,1955-11-30,Sugwoo,Lalonde,d005,9999-01-01
13456,1955-06-26,Uzi,Erol,d005,9999-01-01
13457,1955-06-27,Shooichi,Parfitt,d006,9999-01-01
13458,1954-12-21,Feipei,Nivat,d009,9999-01-01
13460,1955-05-13,Yinghua,Gips,d004,9999-01-01
13463,1954-08-29,Theron,Berstel,d004,9999-01-01
13465,1953-11-01,Sasan,Rehfuss,d004,9999-01-01
13467,1954-11-15,Zhigen,Katzenelson,d005,9999-01-01
13472,1954-07-18,Dzung,Larfeldt,d004,9999-01-01
13475,1952-07-31,Kamakshi,Piancastelli,d007,9999-01-01
13493,1954-09-08,Uinam,Jullig,d005,9999-01-01
13500,1954-01-10,Irene,Erol,d004,9999-01-01
13504,1954-01-09,Parto,Mandell,d005,9999-01-01
13505,1954-12-11,Chandrasekaran,Hambrick,d009,9999-01-01
13520,1952-09-17,Takahiro,Mahnke,d004,9999-01-01
13522,1952-11-20,Jaewon,Vingron,d001,9999-01-01
13523,1952-03-06,Dines,Karunanithi,d009,9999-01-01
13524,1955-11-06,Chaoyi,Porotnikoff,d007,9999-01-01
13535,1954-12-25,Arunas,Schlenzig,d004,9999-01-01
13539,1954-11-23,Cedric,Bala,d005,9999-01-01
13540,1953-11-09,Cordelia,Krohn,d007,9999-01-01
13544,1955-11-10,Beshir,Sullins,d007,9999-01-01
13546,1955-02-22,Aimee,Brookner,d004,9999-01-01
13549,1952-05-02,Matk,Koprowski,d005,9999-01-01
13552,1955-03-23,Ingmar,Capobianchi,d008,9999-01-01
13554,1955-11-02,Divine,Birke,d001,9999-01-01
13571,1953-11-25,Eben,Passino,d004,9999-01-01
13575,1954-02-17,Kazuhiko,Hettesheimer,d004,9999-01-01
13576,1954-08-05,Jungsoon,Engberts,d005,9999-01-01
13586,1955-10-09,Abdelwaheb,Klassen,d008,9999-01-01
13591,1953-01-23,Jinxi,Poulakidas,d005,9999-01-01
13596,1952-05-02,Georg,Marletta,d004,9999-01-01
13598,1955-07-22,Subhrajyoti,Barvinok,d004,9999-01-01
13600,1955-02-25,Baocai,Babu,d008,9999-01-01
13605,1953-08-02,Dmitry,Encarnacion,d007,9999-01-01
13612,1954-03-01,Shao,Mansanne,d004,9999-01-01
13617,1955-08-12,Prodip,Fioravanti,d006,9999-01-01
13621,1954-02-28,Fei,Haddadi,d005,9999-01-01
13624,1952-12-15,Zhigen,Yurek,d003,9999-01-01
13629,1954-09-13,Dzung,Trelles,d005,9999-01-01
13642,1954-03-07,Inderjeet,Luit,d001,9999-01-01
13643,1954-10-20,Geoff,Chenney,d005,9999-01-01
